1,2,0.073593074
1,3,0.018304432
1,4,0.289778714
1,6,0.001440922
1,8,0.002503129
1,18,0.015402168
1,19,0.065217391
1,29,0.025531915
1,31,0.000730994
1,32,0.001457726
1,36,0.001278772
1,38,0.001035197
1,40,0.028199566
1,44,0.034381139
1,46,0.001414427
1,47,0.030350195
1,48,0.006729475
1,49,0.012448133
1,50,0.028331584
1,59,0.098535286
1,60,0.067232838
1,62,0.006747638
1,69,0.005801305
1,70,0.001383126
1,71,0.005641749
1,72,0.010436433
1,77,0.001455604
1,79,0.001428571
1,80,0.00143472
1,81,0.00390117
1,83,0.081792319
1,86,0.00204918
1,87,0.037215713
1,95,0.004255319
1,97,0.058114035
1,98,0.008599509
1,99,0.03626108
1,100,0.002824859
1,103,0.051369863
1,106,0.001349528
1,111,0.001426534
1,114,0.000986193
1,115,0.001455604
2,3,0.044117647
2,4,0.055299539
2,7,0.000698324
2,18,0.020624008
2,19,0.057465367
2,23,0.001075269
2,29,0.033395176
2,38,0.001793722
2,40,0.021395349
2,43,0.000740192
2,44,0.034393809
2,46,0.003508772
2,47,0.054363376
2,48,0.012401353
2,49,0.010309278
2,50,0.057062675
2,54,0.001003009
2,59,0.092896175
2,60,0.066924067
2,69,0.007868852
2,70,0.002293578
2,71,0.007001167
2,72,0.004962779
2,78,0.001218027
2,79,0.001176471
2,81,0.002173913
2,83,0.09073107
2,86,0.001776199
2,87,0.038268507
2,89,0.001002004
2,95,0.002336449
2,97,0.065028162
2,98,0.003099174
2,99,0.035328046
2,100,0.004672897
2,102,0.006756757
2,103,0.055103319
2,111,0.001175088
2,112,0.003554502
2,115,0.002392344
3,7,0.003003003
3,18,0.016960651
3,19,0.022584693
3,29,0.065522621
3,40,0.009077156
3,44,0.034852547
3,46,0.004705882
3,47,0.026574803
3,48,0.015217391
3,49,0.002222222
3,50,0.04954955
3,59,0.029323308
3,60,0.020798669
3,69,0.002719855
3,71,0.011709602
3,72,0.006418485
3,83,0.063464837
3,86,0.004322767
3,87,0.020850709
3,95,0.009456265
3,97,0.019159456
3,102,0.004338395
3,103,0.019512195
3,111,0.009592326
3,112,0.007263923
3,115,0.0175
4,18,0.007864489
4,19,0.057680989
4,32,0.001748252
4,40,0.017073171
4,44,0.012944984
4,47,0.035072712
4,49,0.013114754
4,50,0.017626322
4,59,0.098712446
4,60,0.064122137
4,62,0.003174603
4,69,0.002362205
4,72,0.00955414
4,81,0.004580153
4,83,0.047654505
4,87,0.038834951
4,97,0.057658707
4,98,0.0056899
4,99,0.048300537
4,100,0.001680672
4,103,0.056505576
4,114,0.001111111
5,97,0.00075643
5,7,0.004457652
5,41,0.001869159
5,43,0.001683502
5,17,0.046082949
5,86,0.016438356
5,23,0.005780347
6,34,0.004405286
6,101,0.024390244
6,97,0.000777605
6,72,0.002375297
6,75,0.012820513
6,114,0.002695418
6,47,0.00739645
6,40,0.00660066
6,18,0.001762115
6,20,0.004587156
6,54,0.004901961
6,7,0.009463722
6,69,0.002695418
7,8,0.017735334
7,15,0.003159558
7,17,0.003865979
7,18,0.014109347
7,19,0.000539084
7,20,0.003731343
7,22,0.017712177
7,23,0.011142061
7,24,0.006993007
7,32,0.003174603
7,34,0.035532995
7,38,0.062937063
7,39,0.007727975
7,40,0.007900677
7,41,0.05631068
7,43,0.007908612
7,46,0.003072197
7,47,0.006344171
7,50,0.001082251
7,53,0.01010101
7,54,0.032552083
7,59,0.000627353
7,69,0.017570665
7,70,0.002998501
7,72,0.028513238
7,75,0.038997214
7,81,0.022824536
7,83,0.00136612
7,86,0.004352557
7,87,0.002073255
7,92,0.003220612
7,97,0.000533618
7,98,0.007894737
7,101,0.002985075
7,102,0.007309942
7,112,0.003125
7,114,0.033369214
7,116,0.019583843
7,117,0.021907216
8,15,0.013245033
8,18,0.0081103
8,19,0.001457726
8,32,0.006711409
8,34,0.015197568
8,38,0.021377672
8,39,0.011904762
8,40,0.0275
8,41,0.028862479
8,42,0.007575758
8,44,0.001941748
8,47,0.001272265
8,54,0.033222591
8,59,0.000899281
8,60,0.002063983
8,69,0.016746411
8,70,0.010810811
8,72,0.025242718
8,75,0.051792829
8,81,0.02173913
8,82,0.005714286
8,83,0.001017294
8,85,0.007194245
8,86,0.004555809
8,97,0.000718391
8,98,0.003533569
8,114,0.012711864
9,80,0.0625
9,70,0.052631579
10,13,0.034188034
10,31,0.014388489
10,33,0.009433962
10,35,0.018404908
10,36,0.015625
10,37,0.006369427
10,45,0.286231884
10,51,0.005434783
10,55,0.035714286
10,57,0.02728513
10,62,0.013636364
10,70,0.005
10,76,0.00625
10,80,0.005747126
10,89,0.025157233
10,90,0.031100478
10,93,0.037142857
10,94,0.031180401
10,96,0.015228426
10,105,0.006666667
10,106,0.00921659
10,107,0.01754386
10,108,0.006666667
10,110,0.006802721
11,80,0.0625
11,51,0.023255814
11,108,0.111111111
13,96,0.01744186
13,33,0.014981273
13,66,0.010416667
13,35,0.018050542
13,107,0.016393443
13,45,0.016666667
13,93,0.046822742
13,80,0.008064516
13,51,0.007462687
13,57,0.017366136
13,55,0.030042918
13,89,0.018450185
13,90,0.026954178
13,74,0.00990099
13,94,0.029925187
13,31,0.012722646
15,98,0.011695906
15,69,0.001355014
15,38,0.006309148
15,75,0.006578947
15,114,0.005479452
15,72,0.007246377
15,18,0.000884173
15,54,0.01010101
16,72,0.002512563
16,40,0.003558719
17,97,0.001404494
17,102,0.043478261
17,41,0.009478673
17,43,0.002873563
17,112,0.005208333
17,18,0.000784314
17,86,0.046357616
17,23,0.022140221
17,29,0.004366812
18,19,0.012914335
18,20,0.034099921
18,21,0.00088574
18,22,0.000533333
18,23,0.001638002
18,24,0.000822368
18,29,0.011510791
18,31,0.002768549
18,34,0.00690184
18,36,0.000816993
18,38,0.012212644
18,39,0.00087108
18,40,0.030392884
18,41,0.025226391
18,44,0.019086571
18,46,0.002615519
18,47,0.032144944
18,48,0.000841043
18,49,0.000852515
18,50,0.010660981
18,54,0.005455963
18,59,0.01701507
18,60,0.017745303
18,62,0.002531646
18,69,0.323444284
18,70,0.001718213
18,71,0.007853403
18,72,0.008026756
18,75,0.013039935
18,81,0.004966887
18,82,0.002604167
18,83,0.02346194
18,87,0.007242628
18,95,0.000870322
18,96,0.002939015
18,97,0.012809564
18,98,0.00477327
18,99,0.003484321
18,100,0.004359198
18,101,0.009499136
18,102,0.0042337
18,103,0.015930113
18,104,0.002659574
18,111,0.001751313
18,112,0.001759015
18,114,0.004827586
18,115,0.00177305
19,20,0.00069735
19,29,0.0199071
19,32,0.000794281
19,38,0.00130039
19,40,0.020805369
19,44,0.020075282
19,47,0.028184282
19,48,0.006092917
19,49,0.004618938
19,50,0.027116402
19,55,0.001445087
19,59,0.083861531
19,60,0.068823832
19,62,0.006102212
19,65,0.0008
19,69,0.003584229
19,70,0.000771605
19,71,0.005473026
19,72,0.01992528
19,79,0.003149606
19,82,0.00077821
19,83,0.068912711
19,86,0.001291156
19,87,0.060204082
19,95,0.001563722
19,97,0.082144401
19,98,0.006498195
19,99,0.064109903
19,100,0.00156128
19,102,0.003046458
19,103,0.074961754
19,111,0.001571092
19,114,0.00063012
20,22,0.001044932
20,23,0.00660066
20,24,0.010135135
20,34,0.002538071
20,38,0.010288066
20,39,0.008733624
20,40,0.041942605
20,41,0.0152207
20,43,0.002762431
20,44,0.001736111
20,47,0.019230769
20,60,0.001941748
20,69,0.034052213
20,75,0.012461059
20,81,0.003389831
20,82,0.017167382
20,83,0.001917546
20,85,0.005
20,114,0.003724395
20,116,0.000803859
20,117,0.000859107
21,31,0.001392758
22,64,0.001305483
22,116,0.155852417
22,100,0.001242236
22,69,0.000674764
22,102,0.001191895
22,41,0.000807754
22,43,0.113207547
22,82,0.001237624
22,24,0.028335301
22,53,0.007100592
22,56,0.006451613
22,39,0.00375
22,61,0.00129199
22,117,0.147291942
23,102,0.074712644
23,41,0.026269702
23,43,0.004672897
23,114,0.004385965
23,46,0.013422819
23,112,0.02189781
23,86,0.042079208
23,87,0.001055966
23,29,0.009925558
24,43,0.028985507
24,69,0.00243309
24,41,0.001727116
24,75,0.004219409
24,81,0.004807692
24,53,0.010526316
24,116,0.037634409
24,61,0.008695652
24,117,0.024714829
25,91,0.076923077
28,63,0.166666667
29,40,0.00525394
29,41,0.002607562
29,43,0.00120919
29,44,0.039816233
29,46,0.006024096
29,47,0.025917927
29,48,0.016304348
29,50,0.037671233
29,59,0.023255814
29,69,0.000988142
29,71,0.027272727
29,72,0.001449275
29,83,0.043676069
29,85,0.003311258
29,86,0.008347245
29,87,0.016172507
29,95,0.012121212
29,97,0.008425146
29,102,0.016483516
29,103,0.0078125
29,111,0.025
29,112,0.00310559
29,115,0.006410256
30,33,0.005681818
30,90,0.003496503
30,35,0.005347594
31,33,0.016260163
31,35,0.023094688
31,36,0.009925558
31,37,0.002816901
31,45,0.016778523
31,46,0.004076087
31,51,0.005442177
31,55,0.015643803
31,57,0.277614858
31,66,0.001428571
31,70,0.00132626
31,76,0.004213483
31,77,0.004189944
31,80,0.005517241
31,88,0.005479452
31,89,0.038961039
31,90,0.037934668
31,91,0.00137931
31,93,0.034988713
31,94,0.040941658
31,96,0.028017241
31,105,0.001420455
31,106,0.014435696
31,107,0.001375516
31,113,0.002820874
32,99,0.007936508
32,69,0.002724796
32,38,0.003174603
32,103,0.002267574
32,114,0.002754821
32,87,0.003525264
32,59,0.002006018
32,60,0.003512881
33,34,0.00802139
33,35,0.303249097
33,36,0.024822695
33,37,0.005376344
33,45,0.032258065
33,51,0.014218009
33,52,0.005681818
33,55,0.029032258
33,57,0.028947368
33,59,0.001733102
33,62,0.003984064
33,70,0.00877193
33,76,0.032608696
33,77,0.026455026
33,80,0.040816327
33,83,0.00195122
33,88,0.024509804
33,89,0.056547619
33,90,0.047835991
33,93,0.053763441
33,94,0.051282051
33,96,0.019002375
33,106,0.042016807
33,107,0.004950495
34,35,0.007792208
34,38,0.050420168
34,39,0.008403361
34,40,0.010504202
34,41,0.019607843
34,42,0.004950495
34,54,0.01061008
34,69,0.014332966
34,72,0.015280136
34,74,0.004830918
34,75,0.037267081
34,81,0.030405405
34,87,0.00096432
34,88,0.004255319
34,92,0.014423077
34,94,0.001930502
34,98,0.008547009
34,100,0.004132231
34,102,0.003623188
34,114,0.062015504
35,36,0.041666667
35,37,0.005076142
35,45,0.031331593
35,51,0.022727273
35,52,0.005347594
35,55,0.018518519
35,57,0.033898305
35,59,0.001716738
35,62,0.003816794
35,66,0.005376344
35,76,0.025510204
35,77,0.040609137
35,80,0.04368932
35,83,0.00096432
35,88,0.023255814
35,89,0.079646018
35,90,0.044345898
35,93,0.074666667
35,94,0.056722689
35,96,0.020881671
35,106,0.048582996
35,107,0.009433962
35,110,0.005347594
36,96,0.008219178
36,51,0.006578947
36,76,0.015748031
36,45,0.01572327
36,77,0.015267176
36,93,0.024767802
36,80,0.036231884
36,57,0.016925247
36,74,0.008403361
36,62,0.005263158
36,55,0.011764706
36,89,0.024390244
36,90,0.025706941
36,106,0.335714286
36,94,0.011737089
37,45,0.004545455
38,39,0.012048193
38,40,0.019434629
38,41,0.026595745
38,46,0.00297619
38,47,0.002103049
38,54,0.034707158
38,59,0.000782473
38,60,0.000880282
38,69,0.020080321
38,72,0.020588235
38,75,0.041162228
38,81,0.028205128
38,82,0.008849558
38,83,0.002615519
38,87,0.001766784
38,92,0.019933555
38,97,0.003217503
38,98,0.015801354
38,99,0.002190581
38,100,0.005934718
38,103,0.000859845
38,104,0.003154574
38,114,0.052287582
39,114,0.005235602
39,100,0.012820513
39,69,0.001324503
39,41,0.003921569
39,43,0.00528169
39,82,0.012345679
39,72,0.009302326
39,53,0.008130081
39,40,0.00955414
39,116,0.001838235
39,98,0.016042781
39,54,0.00462963
39,117,0.003976143
40,41,0.01345895
40,44,0.013761468
40,47,0.040089087
40,49,0.014836795
40,50,0.010273973
40,54,0.004385965
40,59,0.016949153
40,60,0.016363636
40,62,0.002816901
40,69,0.039624609
40,70,0.006024096
40,71,0.00623053
40,72,0.015037594
40,75,0.017326733
40,81,0.005263158
40,82,0.009375
40,83,0.020758123
40,87,0.008137432
40,97,0.014492754
40,99,0.009009009
40,100,0.006289308
40,101,0.008982036
40,102,0.005681818
40,103,0.015070922
40,104,0.003355705
40,112,0.009868421
40,114,0.001602564
40,117,0.0008
41,43,0.002988048
41,47,0.002664298
41,54,0.017133956
41,69,0.032034632
41,70,0.001893939
41,72,0.03202847
41,75,0.021922428
41,81,0.008741259
41,82,0.007782101
41,85,0.002079002
41,86,0.011627907
41,92,0.004158004
41,98,0.006430868
41,102,0.011049724
41,103,0.000746826
41,112,0.001996008
41,114,0.027568922
42,81,0.009708738
42,72,0.002525253
43,100,0.00525394
43,70,0.001703578
43,72,0.001077586
43,102,0.001647446
43,53,0.001618123
43,116,0.151889535
43,56,0.009208103
43,86,0.012019231
43,117,0.120625465
44,46,0.002369668
44,47,0.028712871
44,50,0.028106509
44,59,0.037234043
44,60,0.030328559
44,69,0.001818182
44,71,0.019047619
44,72,0.003861004
44,83,0.067357513
44,85,0.007712082
44,87,0.017514595
44,97,0.016059296
44,103,0.016260163
44,112,0.00243309
45,51,0.016393443
45,55,0.026162791
45,57,0.034220532
45,62,0.007042254
45,70,0.015384615
45,76,0.004484305
45,80,0.004219409
45,88,0.004132231
45,89,0.018324607
45,90,0.046610169
45,93,0.028985507
45,94,0.0499002
45,96,0.026607539
45,105,0.004694836
45,106,0.025454545
45,107,0.012820513
45,108,0.004694836
45,110,0.004761905
46,96,0.01384083
46,97,0.000769823
46,69,0.001322751
46,114,0.002604167
46,47,0.001443001
46,50,0.00286533
46,83,0.002249719
46,59,0.002949853
46,51,0.012987013
47,48,0.016620499
47,49,0.007012623
47,50,0.034261242
47,59,0.04737516
47,60,0.036061026
47,69,0.020059435
47,71,0.004310345
47,72,0.012524085
47,79,0.005856515
47,83,0.054583625
47,87,0.021932831
47,97,0.029001074
47,99,0.007125891
47,100,0.002881844
47,101,0.011347518
47,102,0.002747253
47,103,0.030487805
47,115,0.004470939
47,117,0.000615006
48,102,0.006535948
48,97,0.006006006
48,103,0.002120891
48,83,0.013057671
48,50,0.04
48,87,0.007709251
48,59,0.007604563
49,50,0.010810811
49,54,0.004149378
49,59,0.006750241
49,60,0.005574136
49,67,0.015873016
49,69,0.001282051
49,72,0.002183406
49,75,0.005154639
49,83,0.012168142
49,87,0.006718925
49,97,0.009146341
49,99,0.007407407
49,100,0.009708738
49,103,0.007592191
50,59,0.036086608
50,60,0.022222222
50,65,0.006289308
50,69,0.000972763
50,70,0.005494505
50,71,0.011396011
50,72,0.001416431
50,83,0.040250447
50,87,0.024107143
50,97,0.018794556
50,99,0.009793254
50,100,0.002849003
50,102,0.01312336
50,103,0.023478261
50,112,0.008928571
50,115,0.006097561
51,96,0.010344828
51,66,0.025641026
51,65,0.043478261
51,80,0.014925373
51,110,0.025
51,57,0.009375
51,90,0.0125
51,106,0.027522936
51,94,0.014245014
52,88,0.028571429
52,93,0.004587156
53,116,0.017889088
53,117,0.016330451
54,97,0.000694927
54,75,0.016339869
54,98,0.031152648
54,114,0.021400778
54,81,0.007142857
54,72,0.024955437
54,92,0.005347594
54,69,0.006734007
55,57,0.027359781
55,60,0.00101833
55,62,0.004545455
55,74,0.013513514
55,87,0.00102145
55,88,0.011363636
55,89,0.048543689
55,90,0.069825436
55,93,0.043352601
55,94,0.045351474
55,96,0.033766234
55,103,0.00099108
55,106,0.028436019
55,107,0.005847953
56,116,0.006603774
56,117,0.00509165
57,62,0.001464129
57,65,0.003257329
57,66,0.001647446
57,70,0.00761035
57,73,0.001642036
57,77,0.004815409
57,80,0.003154574
57,88,0.009448819
57,89,0.052139037
57,90,0.059382423
57,91,0.001582278
57,93,0.04040404
57,94,0.047619048
57,96,0.028673835
57,105,0.001636661
57,106,0.021021021
57,107,0.003159558
58,61,0.1
59,60,0.085918854
59,62,0.000946074
59,69,0.002359882
59,71,0.004901961
59,72,0.006578947
59,79,0.002970297
59,81,0.000923361
59,83,0.086544161
59,87,0.040068689
59,97,0.093125305
59,98,0.003542958
59,99,0.053394858
59,100,0.000979432
59,101,0.000963391
59,102,0.001897533
59,103,0.073213248
59,112,0.00498008
59,115,0.001001001
60,62,0.009922822
60,69,0.00257566
60,70,0.001119821
60,71,0.001133787
60,72,0.008986928
60,79,0.005773672
60,83,0.072289157
60,87,0.056116015
60,97,0.094319958
60,98,0.007113821
60,99,0.074538745
60,100,0.001137656
60,101,0.001116071
60,103,0.280991736
61,116,0.000942507
61,117,0.001019368
62,72,0.004246285
62,87,0.003296703
62,90,0.002770083
62,93,0.006849315
62,96,0.003030303
62,97,0.00753012
62,98,0.004385965
62,99,0.005797101
62,103,0.011802575
64,116,0.000949668
65,97,0.000788022
69,71,0.002631579
69,72,0.009972801
69,75,0.019184652
69,81,0.003667482
69,82,0.00660502
69,83,0.005765535
69,87,0.00128866
69,97,0.002025316
69,98,0.005780347
69,99,0.000749625
69,100,0.0066313
69,101,0.01305483
69,102,0.001262626
69,103,0.003802281
69,104,0.002717391
69,114,0.009487666
70,71,0.03125
70,72,0.006696429
